iso,GCAM_region_ID,year,scenario,temp_change,gdp
rwa,2,2085,SSP5,1C,501753.5765
rwa,2,2085,SSP5,2C,501753.5765
rwa,2,2085,SSP5,3C,501753.5765
rwa,2,2085,SSP5,4C,501753.5765
sau,21,2085,SSP5,1C,3125398.329
sau,21,2085,SSP5,2C,3125398.329
sau,21,2085,SSP5,3C,3125398.329
sau,21,2085,SSP5,4C,3125398.329
sdn,2,2085,SSP5,1C,2675052.652
sdn,2,2085,SSP5,2C,2744160.973
sdn,2,2085,SSP5,3C,2831895.532
sdn,2,2085,SSP5,4C,2930475.749
sen,5,2085,SSP5,1C,770768.7714
sen,5,2085,SSP5,2C,770768.7714
sen,5,2085,SSP5,3C,770768.7714
sen,5,2085,SSP5,4C,770768.7714
sgp,29,2085,SSP5,1C,371234.7074
sgp,29,2085,SSP5,2C,371234.7074
sgp,29,2085,SSP5,3C,371234.7074
sgp,29,2085,SSP5,4C,371234.7074
slb,29,2085,SSP5,1C,26245.10951
slb,29,2085,SSP5,2C,26245.10951
slb,29,2085,SSP5,3C,26245.10951
slb,29,2085,SSP5,4C,26245.10951
sle,5,2085,SSP5,1C,383780.8224
sle,5,2085,SSP5,2C,383780.8224
sle,5,2085,SSP5,3C,383780.8224
sle,5,2085,SSP5,4C,383780.8224
slv,9,2085,SSP5,1C,81435.46735
slv,9,2085,SSP5,2C,81435.46735
slv,9,2085,SSP5,3C,81435.46735
slv,9,2085,SSP5,4C,81435.46735
som,2,2085,SSP5,1C,43588.95097
som,2,2085,SSP5,2C,44715.04441
som,2,2085,SSP5,3C,46144.64521
som,2,2085,SSP5,4C,47750.97181
srb,15,2085,SSP5,1C,247704.1191
srb,15,2085,SSP5,2C,247704.1191
srb,15,2085,SSP5,3C,247704.1191
srb,15,2085,SSP5,4C,247704.1191
stp,5,2085,SSP5,1C,5907.864713
stp,5,2085,SSP5,2C,5907.864713
stp,5,2085,SSP5,3C,5907.864713
stp,5,2085,SSP5,4C,5907.864713
sur,25,2085,SSP5,1C,25045.64074
sur,25,2085,SSP5,2C,25045.64074
sur,25,2085,SSP5,3C,25045.64074
sur,25,2085,SSP5,4C,25045.64074
svk,12,2085,SSP5,1C,375005.4731
svk,12,2085,SSP5,2C,375005.4731
svk,12,2085,SSP5,3C,375005.4731
svk,12,2085,SSP5,4C,375005.4731
svn,12,2085,SSP5,1C,164114.4239
svn,12,2085,SSP5,2C,164114.4239
svn,12,2085,SSP5,3C,164114.4239
svn,12,2085,SSP5,4C,164114.4239
swe,13,2085,SSP5,1C,2176168.076
swe,13,2085,SSP5,2C,2176168.076
swe,13,2085,SSP5,3C,2176168.076
swe,13,2085,SSP5,4C,2176168.076
swz,4,2085,SSP5,1C,50611.39547
swz,4,2085,SSP5,2C,50611.39547
swz,4,2085,SSP5,3C,50611.39547
swz,4,2085,SSP5,4C,50611.39547
syr,21,2085,SSP5,1C,1496338.194
syr,21,2085,SSP5,2C,1511920.567
syr,21,2085,SSP5,3C,1533097.755
syr,21,2085,SSP5,4C,1558014.711
tcd,5,2085,SSP5,1C,931142.8174
tcd,5,2085,SSP5,2C,961754.1177
tcd,5,2085,SSP5,3C,999571.8094
tcd,5,2085,SSP5,4C,1043793.672
tgo,5,2085,SSP5,1C,400668.9897
tgo,5,2085,SSP5,2C,400668.9897
tgo,5,2085,SSP5,3C,400668.9897
tgo,5,2085,SSP5,4C,400668.9897
tha,29,2085,SSP5,1C,2972267.737
tha,29,2085,SSP5,2C,2972267.737
tha,29,2085,SSP5,3C,2972267.737
tha,29,2085,SSP5,4C,2972267.737
tjk,10,2085,SSP5,1C,89440.10132
tjk,10,2085,SSP5,2C,89440.10132
tjk,10,2085,SSP5,3C,89440.10132
tjk,10,2085,SSP5,4C,89440.10132
tkm,10,2085,SSP5,1C,197337.6892
tkm,10,2085,SSP5,2C,197337.6892
tkm,10,2085,SSP5,3C,197337.6892
tkm,10,2085,SSP5,4C,197337.6892
tls,29,2085,SSP5,1C,38053.97645
tls,29,2085,SSP5,2C,38053.97645
tls,29,2085,SSP5,3C,38053.97645
tls,29,2085,SSP5,4C,38053.97645
ton,29,2085,SSP5,1C,883.7730536
ton,29,2085,SSP5,2C,883.7730536
ton,29,2085,SSP5,3C,883.7730536
ton,29,2085,SSP5,4C,883.7730536
tto,9,2085,SSP5,1C,38105.26636
tto,9,2085,SSP5,2C,38105.26636
tto,9,2085,SSP5,3C,38105.26636
tto,9,2085,SSP5,4C,38105.26636
tun,3,2085,SSP5,1C,327200.1702
tun,3,2085,SSP5,2C,327200.1702
tun,3,2085,SSP5,3C,327200.1702
tun,3,2085,SSP5,4C,327200.1702
tur,15,2085,SSP5,1C,4620519.876
tur,15,2085,SSP5,2C,4643543.734
tur,15,2085,SSP5,3C,4675685.039
tur,15,2085,SSP5,4C,4718923.844
tza,4,2085,SSP5,1C,3088077.477
tza,4,2085,SSP5,2C,3166658.536
tza,4,2085,SSP5,3C,3253572.107
tza,4,2085,SSP5,4C,3370257.681
uga,2,2085,SSP5,1C,2673213.671
uga,2,2085,SSP5,2C,2723371.077
uga,2,2085,SSP5,3C,2793680.776
uga,2,2085,SSP5,4C,2900774.325
ukr,14,2085,SSP5,1C,836382.7095
ukr,14,2085,SSP5,2C,836382.7095
ukr,14,2085,SSP5,3C,836382.7095
ukr,14,2085,SSP5,4C,836382.7095
ury,26,2085,SSP5,1C,114153.2512
ury,26,2085,SSP5,2C,114153.2512
ury,26,2085,SSP5,3C,114153.2512
ury,26,2085,SSP5,4C,114153.2512
usa,1,2085,SSP5,1C,64890424.63
usa,1,2085,SSP5,2C,64035841.22
usa,1,2085,SSP5,3C,63021468.29
usa,1,2085,SSP5,4C,61855004.74
uzb,10,2085,SSP5,1C,608265.7426
uzb,10,2085,SSP5,2C,608265.7426
uzb,10,2085,SSP5,3C,608265.7426
uzb,10,2085,SSP5,4C,608265.7426
vct,9,2085,SSP5,1C,2229.667292
vct,9,2085,SSP5,2C,2229.667292
vct,9,2085,SSP5,3C,2229.667292
vct,9,2085,SSP5,4C,2229.667292
ven,25,2085,SSP5,1C,1759822.906
ven,25,2085,SSP5,2C,1759822.906
ven,25,2085,SSP5,3C,1759822.906
ven,25,2085,SSP5,4C,1759822.906
vnm,29,2085,SSP5,1C,2428583.553
vnm,29,2085,SSP5,2C,2428583.553
vnm,29,2085,SSP5,3C,2428583.553
vnm,29,2085,SSP5,4C,2428583.553
vut,29,2085,SSP5,1C,19083.42656
vut,29,2085,SSP5,2C,19083.42656
vut,29,2085,SSP5,3C,19083.42656
vut,29,2085,SSP5,4C,19083.42656
wsm,29,2085,SSP5,1C,1299.364446
wsm,29,2085,SSP5,2C,1299.364446
wsm,29,2085,SSP5,3C,1299.364446
wsm,29,2085,SSP5,4C,1299.364446
yem,21,2085,SSP5,1C,917322.6294
yem,21,2085,SSP5,2C,926875.3251
yem,21,2085,SSP5,3C,939857.8936
yem,21,2085,SSP5,4C,955133.109
zaf,24,2085,SSP5,1C,2470302.008
zaf,24,2085,SSP5,2C,2470302.008
zaf,24,2085,SSP5,3C,2470302.008
zaf,24,2085,SSP5,4C,2470302.008
zmb,4,2085,SSP5,1C,1103885.908
zmb,4,2085,SSP5,2C,1103885.908
zmb,4,2085,SSP5,3C,1103885.908
zmb,4,2085,SSP5,4C,1103885.908
zwe,4,2085,SSP5,1C,141871.0559
zwe,4,2085,SSP5,2C,141871.0559
zwe,4,2085,SSP5,3C,141871.0559
zwe,4,2085,SSP5,4C,141871.0559
afg,27,2085,SSP5,1C,1206427.04
afg,27,2085,SSP5,2C,1244270.944
afg,27,2085,SSP5,3C,1286575.358
afg,27,2085,SSP5,4C,1336744.355
ago,4,2085,SSP5,1C,1507292.526
ago,4,2085,SSP5,2C,1507292.526
ago,4,2085,SSP5,3C,1507292.526
ago,4,2085,SSP5,4C,1507292.526
alb,15,2085,SSP5,1C,82692.0656
alb,15,2085,SSP5,2C,82692.0656
alb,15,2085,SSP5,3C,82692.0656
alb,15,2085,SSP5,4C,82692.0656
are,21,2085,SSP5,1C,1500883.404
are,21,2085,SSP5,2C,1500883.404
are,21,2085,SSP5,3C,1500883.404
are,21,2085,SSP5,4C,1500883.404
arg,31,2085,SSP5,1C,1875205.062
arg,31,2085,SSP5,2C,1875205.062
arg,31,2085,SSP5,3C,1875205.062
arg,31,2085,SSP5,4C,1875205.062
arm,10,2085,SSP5,1C,39632.04057
arm,10,2085,SSP5,2C,39632.04057
arm,10,2085,SSP5,3C,39632.04057
arm,10,2085,SSP5,4C,39632.04057
aus,6,2085,SSP5,1C,8379548.1
aus,6,2085,SSP5,2C,8379548.1
aus,6,2085,SSP5,3C,8379548.1
aus,6,2085,SSP5,4C,8379548.1
aut,13,2085,SSP5,1C,1328256.901
aut,13,2085,SSP5,2C,1328256.901
aut,13,2085,SSP5,3C,1328256.901
aut,13,2085,SSP5,4C,1328256.901
aze,10,2085,SSP5,1C,248098.0885
aze,10,2085,SSP5,2C,250085.2173
aze,10,2085,SSP5,3C,252732.2602
aze,10,2085,SSP5,4C,256147.561
bdi,2,2085,SSP5,1C,446468.4815
bdi,2,2085,SSP5,2C,458002.717
bdi,2,2085,SSP5,3C,472645.6869
bdi,2,2085,SSP5,4C,489098.806
bel,13,2085,SSP5,1C,1873089.925
bel,13,2085,SSP5,2C,1873089.925
bel,13,2085,SSP5,3C,1873089.925
bel,13,2085,SSP5,4C,1873089.925
ben,5,2085,SSP5,1C,836880.9709
ben,5,2085,SSP5,2C,836880.9709
ben,5,2085,SSP5,3C,836880.9709
ben,5,2085,SSP5,4C,836880.9709
bfa,5,2085,SSP5,1C,1378782.535
bfa,5,2085,SSP5,2C,1453009.25
bfa,5,2085,SSP5,3C,1533774.206
bfa,5,2085,SSP5,4C,1619308.54
bgd,27,2085,SSP5,1C,3471539.578
bgd,27,2085,SSP5,2C,3555371.057
bgd,27,2085,SSP5,3C,3651624.527
bgd,27,2085,SSP5,4C,3775369.292
bgr,12,2085,SSP5,1C,273828.11
bgr,12,2085,SSP5,2C,273828.11
bgr,12,2085,SSP5,3C,273828.11
bgr,12,2085,SSP5,4C,273828.11
bhr,21,2085,SSP5,1C,197130.2844
bhr,21,2085,SSP5,2C,197130.2844
bhr,21,2085,SSP5,3C,197130.2844
bhr,21,2085,SSP5,4C,197130.2844
abw,9,2085,SSP5,1C,5404.431653
abw,9,2085,SSP5,2C,5404.431653
abw,9,2085,SSP5,3C,5404.431653
abw,9,2085,SSP5,4C,5404.431653
bhs,9,2090,SSP1,1C,13709.15004
bhs,9,2090,SSP1,2C,13709.15004
bhs,9,2090,SSP1,3C,13709.15004
bhs,9,2090,SSP1,4C,13709.15004
bih,15,2090,SSP1,1C,60300.89765
bih,15,2090,SSP1,2C,60300.89765
bih,15,2090,SSP1,3C,60300.89765
bih,15,2090,SSP1,4C,60300.89765
blr,14,2090,SSP1,1C,117282.5692
blr,14,2090,SSP1,2C,117282.5692
blr,14,2090,SSP1,3C,117282.5692
blr,14,2090,SSP1,4C,117282.5692
blz,9,2090,SSP1,1C,8800.70111
blz,9,2090,SSP1,2C,8800.70111
blz,9,2090,SSP1,3C,8800.70111
blz,9,2090,SSP1,4C,8800.70111
twn,30,2090,SSP1,1C,595333.1795
twn,30,2090,SSP1,2C,595333.1795
twn,30,2090,SSP1,3C,595333.1795
twn,30,2090,SSP1,4C,595333.1795
bol,26,2090,SSP1,1C,394253.4411
bol,26,2090,SSP1,2C,394253.4411
bol,26,2090,SSP1,3C,394253.4411
bol,26,2090,SSP1,4C,394253.4411
bra,7,2090,SSP1,1C,7716310.135
bra,7,2090,SSP1,2C,7716310.135
bra,7,2090,SSP1,3C,7716310.135
bra,7,2090,SSP1,4C,7716310.135
brb,9,2090,SSP1,1C,5687.945031
brb,9,2090,SSP1,2C,5687.945031
brb,9,2090,SSP1,3C,5687.945031
brb,9,2090,SSP1,4C,5687.945031
brn,29,2090,SSP1,1C,24117.5187
brn,29,2090,SSP1,2C,24117.5187
brn,29,2090,SSP1,3C,24117.5187
brn,29,2090,SSP1,4C,24117.5187
btn,27,2090,SSP1,1C,39123.83304
btn,27,2090,SSP1,2C,39123.83304
btn,27,2090,SSP1,3C,39123.83304
btn,27,2090,SSP1,4C,39123.83304
bwa,4,2090,SSP1,1C,75163.66292
bwa,4,2090,SSP1,2C,75163.66292
bwa,4,2090,SSP1,3C,75163.66292
bwa,4,2090,SSP1,4C,75163.66292
caf,5,2090,SSP1,1C,161546.9855
caf,5,2090,SSP1,2C,166857.8393
caf,5,2090,SSP1,3C,173418.9532
caf,5,2090,SSP1,4C,181091.1474
can,8,2090,SSP1,1C,4238736.317
can,8,2090,SSP1,2C,4238736.317
can,8,2090,SSP1,3C,4238736.317
can,8,2090,SSP1,4C,4238736.317
che,16,2090,SSP1,1C,1278797.938
che,16,2090,SSP1,2C,1278797.938
che,16,2090,SSP1,3C,1278797.938
che,16,2090,SSP1,4C,1278797.938
chl,26,2090,SSP1,1C,587577.3547
chl,26,2090,SSP1,2C,587577.3547
chl,26,2090,SSP1,3C,587577.3547
chl,26,2090,SSP1,4C,587577.3547
chn,11,2090,SSP1,1C,27627552.19
chn,11,2090,SSP1,2C,27029090.79
chn,11,2090,SSP1,3C,26319159.22
chn,11,2090,SSP1,4C,25503222.99
civ,5,2090,SSP1,1C,1136459.929
civ,5,2090,SSP1,2C,1136459.929
civ,5,2090,SSP1,3C,1136459.929
civ,5,2090,SSP1,4C,1136459.929
cmr,5,2090,SSP1,1C,1012707.898
cmr,5,2090,SSP1,2C,1044908.278
cmr,5,2090,SSP1,3C,1083208.115
cmr,5,2090,SSP1,4C,1133548.439
cod,5,2090,SSP1,1C,4118368.083
cod,5,2090,SSP1,2C,4253759.346
cod,5,2090,SSP1,3C,4421023.886
cod,5,2090,SSP1,4C,4616613.544
cog,5,2090,SSP1,1C,298301.7562
cog,5,2090,SSP1,2C,308108.4201
cog,5,2090,SSP1,3C,320223.7301
cog,5,2090,SSP1,4C,334390.6859
col,32,2090,SSP1,1C,1755307.037
col,32,2090,SSP1,2C,1783258.892
col,32,2090,SSP1,3C,1832183.319
col,32,2090,SSP1,4C,1898035.111
com,2,2090,SSP1,1C,15974.49477
com,2,2090,SSP1,2C,15974.49477
com,2,2090,SSP1,3C,15974.49477
com,2,2090,SSP1,4C,15974.49477
cpv,5,2090,SSP1,1C,11235.32184
cpv,5,2090,SSP1,2C,11235.32184
cpv,5,2090,SSP1,3C,11235.32184
cpv,5,2090,SSP1,4C,11235.32184
cri,9,2090,SSP1,1C,165466.5844
cri,9,2090,SSP1,2C,165466.5844
cri,9,2090,SSP1,3C,165466.5844
cri,9,2090,SSP1,4C,165466.5844
cub,9,2090,SSP1,1C,130776.6314
cub,9,2090,SSP1,2C,130776.6314
cub,9,2090,SSP1,3C,130776.6314
cub,9,2090,SSP1,4C,130776.6314
cyp,12,2090,SSP1,1C,37422.45341
cyp,12,2090,SSP1,2C,37422.45341
cyp,12,2090,SSP1,3C,37422.45341
cyp,12,2090,SSP1,4C,37422.45341
cze,12,2090,SSP1,1C,629495.4261
cze,12,2090,SSP1,2C,629495.4261
cze,12,2090,SSP1,3C,629495.4261
cze,12,2090,SSP1,4C,629495.4261
deu,13,2090,SSP1,1C,5576795.9
deu,13,2090,SSP1,2C,5460937.046
deu,13,2090,SSP1,3C,5323498.176
deu,13,2090,SSP1,4C,5165537.385
dji,2,2090,SSP1,1C,22219.39944
dji,2,2090,SSP1,2C,22793.4238
dji,2,2090,SSP1,3C,23522.16057
dji,2,2090,SSP1,4C,24340.98304
dnk,13,2090,SSP1,1C,553973.9477
dnk,13,2090,SSP1,2C,553973.9477
dnk,13,2090,SSP1,3C,553973.9477
dnk,13,2090,SSP1,4C,553973.9477
dom,9,2090,SSP1,1C,274183.9514
dom,9,2090,SSP1,2C,274183.9514
dom,9,2090,SSP1,3C,274183.9514
dom,9,2090,SSP1,4C,274183.9514
dza,3,2090,SSP1,1C,725567.0926
dza,3,2090,SSP1,2C,725567.0926
dza,3,2090,SSP1,3C,725567.0926
dza,3,2090,SSP1,4C,725567.0926
ecu,26,2090,SSP1,1C,521047.4976
ecu,26,2090,SSP1,2C,521047.4976
ecu,26,2090,SSP1,3C,521047.4976
ecu,26,2090,SSP1,4C,521047.4976
egy,3,2090,SSP1,1C,2469216.965
egy,3,2090,SSP1,2C,2469216.965
egy,3,2090,SSP1,3C,2469216.965
egy,3,2090,SSP1,4C,2469216.965
eri,2,2090,SSP1,1C,103723.6565
eri,2,2090,SSP1,2C,106403.2927
eri,2,2090,SSP1,3C,109805.1507
eri,2,2090,SSP1,4C,113627.543
esp,13,2090,SSP1,1C,3109897.166
esp,13,2090,SSP1,2C,3109897.166
esp,13,2090,SSP1,3C,3109897.166
esp,13,2090,SSP1,4C,3109897.166
est,12,2090,SSP1,1C,53159.95115
est,12,2090,SSP1,2C,53159.95115
est,12,2090,SSP1,3C,53159.95115
est,12,2090,SSP1,4C,53159.95115
eth,2,2090,SSP1,1C,3084738.866
eth,2,2090,SSP1,2C,3156692.485
eth,2,2090,SSP1,3C,3231371.62
eth,2,2090,SSP1,4C,3313500.498
fin,13,2090,SSP1,1C,513478.458
fin,13,2090,SSP1,2C,513478.458
fin,13,2090,SSP1,3C,513478.458
fin,13,2090,SSP1,4C,513478.458
fji,29,2090,SSP1,1C,14878.30735
fji,29,2090,SSP1,2C,14878.30735
fji,29,2090,SSP1,3C,14878.30735
fji,29,2090,SSP1,4C,14878.30735
fra,13,2090,SSP1,1C,6201261.301
fra,13,2090,SSP1,2C,6201261.301
fra,13,2090,SSP1,3C,6201261.301
fra,13,2090,SSP1,4C,6201261.301
gab,5,2090,SSP1,1C,91666.77344
gab,5,2090,SSP1,2C,91666.77344
gab,5,2090,SSP1,3C,91666.77344
gab,5,2090,SSP1,4C,91666.77344
gbr,13,2090,SSP1,1C,6787746.929
gbr,13,2090,SSP1,2C,6720274.814
gbr,13,2090,SSP1,3C,6640235.257
gbr,13,2090,SSP1,4C,6548244.456
geo,10,2090,SSP1,1C,59713.44446
geo,10,2090,SSP1,2C,59713.44446
geo,10,2090,SSP1,3C,59713.44446
geo,10,2090,SSP1,4C,59713.44446
gha,5,2090,SSP1,1C,1290467.063
gha,5,2090,SSP1,2C,1290467.063
gha,5,2090,SSP1,3C,1290467.063
gha,5,2090,SSP1,4C,1290467.063
gin,5,2090,SSP1,1C,628718.0074
gin,5,2090,SSP1,2C,628718.0074
gin,5,2090,SSP1,3C,628718.0074
gin,5,2090,SSP1,4C,628718.0074
gmb,5,2090,SSP1,1C,88416.45355
gmb,5,2090,SSP1,2C,88416.45355
gmb,5,2090,SSP1,3C,88416.45355
gmb,5,2090,SSP1,4C,88416.45355
gnb,5,2090,SSP1,1C,78701.40585
gnb,5,2090,SSP1,2C,78701.40585
gnb,5,2090,SSP1,3C,78701.40585
gnb,5,2090,SSP1,4C,78701.40585
gnq,5,2090,SSP1,1C,77472.41783
gnq,5,2090,SSP1,2C,77472.41783
gnq,5,2090,SSP1,3C,77472.41783
gnq,5,2090,SSP1,4C,77472.41783
grc,13,2090,SSP1,1C,746366.5511
grc,13,2090,SSP1,2C,746366.5511
grc,13,2090,SSP1,3C,746366.5511
grc,13,2090,SSP1,4C,746366.5511
gtm,9,2090,SSP1,1C,620304.3571
gtm,9,2090,SSP1,2C,625596.0472
gtm,9,2090,SSP1,3C,633265.6096
gtm,9,2090,SSP1,4C,643953.7148
guy,25,2090,SSP1,1C,13038.54232
guy,25,2090,SSP1,2C,13038.54232
guy,25,2090,SSP1,3C,13038.54232
guy,25,2090,SSP1,4C,13038.54232
hkg,11,2090,SSP1,1C,326588.0784
hkg,11,2090,SSP1,2C,326588.0784
hkg,11,2090,SSP1,3C,326588.0784
hkg,11,2090,SSP1,4C,326588.0784
hnd,9,2090,SSP1,1C,284923.1864
hnd,9,2090,SSP1,2C,295296.7851
hnd,9,2090,SSP1,3C,308146.6264
hnd,9,2090,SSP1,4C,323106.6812
hrv,15,2090,SSP1,1C,92289.72377
hrv,15,2090,SSP1,2C,92289.72377
hrv,15,2090,SSP1,3C,92289.72377
hrv,15,2090,SSP1,4C,92289.72377
hti,9,2090,SSP1,1C,274400.6986
hti,9,2090,SSP1,2C,283289.0385
hti,9,2090,SSP1,3C,296394.3853
hti,9,2090,SSP1,4C,311201.095
hun,12,2090,SSP1,1C,291412.983
hun,12,2090,SSP1,2C,291412.983
hun,12,2090,SSP1,3C,291412.983
hun,12,2090,SSP1,4C,291412.983
idn,18,2090,SSP1,1C,9221734.135
idn,18,2090,SSP1,2C,9221734.135
idn,18,2090,SSP1,3C,9221734.135
idn,18,2090,SSP1,4C,9221734.135
ind,17,2090,SSP1,1C,24982160.93
ind,17,2090,SSP1,2C,24854770.77
ind,17,2090,SSP1,3C,24703652.76
ind,17,2090,SSP1,4C,24529970.29
irl,13,2090,SSP1,1C,524403.6376
irl,13,2090,SSP1,2C,524403.6376
irl,13,2090,SSP1,3C,524403.6376
irl,13,2090,SSP1,4C,524403.6376
irn,21,2090,SSP1,1C,1977040.141
irn,21,2090,SSP1,2C,1977040.141
irn,21,2090,SSP1,3C,1977040.141
irn,21,2090,SSP1,4C,1977040.141
irq,21,2090,SSP1,1C,1375568.078
irq,21,2090,SSP1,2C,1389892.791
irq,21,2090,SSP1,3C,1409360.758
irq,21,2090,SSP1,4C,1432266.656
isl,16,2090,SSP1,1C,78235.63063
isl,16,2090,SSP1,2C,78235.63063
isl,16,2090,SSP1,3C,78235.63063
isl,16,2090,SSP1,4C,78235.63063
isr,21,2090,SSP1,1C,1043078.348
isr,21,2090,SSP1,2C,1043078.348
isr,21,2090,SSP1,3C,1043078.348
isr,21,2090,SSP1,4C,1043078.348
ita,13,2090,SSP1,1C,3782472.047
ita,13,2090,SSP1,2C,3782472.047
ita,13,2090,SSP1,3C,3782472.047
ita,13,2090,SSP1,4C,3782472.047
jam,9,2090,SSP1,1C,43601.39964
jam,9,2090,SSP1,2C,43601.39964
jam,9,2090,SSP1,3C,43601.39964
jam,9,2090,SSP1,4C,43601.39964
jor,21,2090,SSP1,1C,441253.416
jor,21,2090,SSP1,2C,441253.416
jor,21,2090,SSP1,3C,441253.416
jor,21,2090,SSP1,4C,441253.416
jpn,19,2090,SSP1,1C,7779193.843
jpn,19,2090,SSP1,2C,7639903.788
jpn,19,2090,SSP1,3C,7474669.392
jpn,19,2090,SSP1,4C,7284762.738
kaz,10,2090,SSP1,1C,426326.373
kaz,10,2090,SSP1,2C,426326.373
kaz,10,2090,SSP1,3C,426326.373
kaz,10,2090,SSP1,4C,426326.373
ken,2,2090,SSP1,1C,1392885.929
ken,2,2090,SSP1,2C,1425213.416
ken,2,2090,SSP1,3C,1459677.92
ken,2,2090,SSP1,4C,1504160.542
kgz,10,2090,SSP1,1C,81254.82162
kgz,10,2090,SSP1,2C,81254.82162
kgz,10,2090,SSP1,3C,81254.82162
kgz,10,2090,SSP1,4C,81254.82162
khm,29,2090,SSP1,1C,339551.0792
khm,29,2090,SSP1,2C,339551.0792
khm,29,2090,SSP1,3C,339551.0792
khm,29,2090,SSP1,4C,339551.0792
kor,28,2090,SSP1,1C,2268025.965
kor,28,2090,SSP1,2C,2268025.965
kor,28,2090,SSP1,3C,2268025.965
kor,28,2090,SSP1,4C,2268025.965
kwt,21,2090,SSP1,1C,336726.0485
kwt,21,2090,SSP1,2C,336726.0485
kwt,21,2090,SSP1,3C,336726.0485
kwt,21,2090,SSP1,4C,336726.0485
lao,29,2090,SSP1,1C,166489.9205
lao,29,2090,SSP1,2C,166489.9205
lao,29,2090,SSP1,3C,166489.9205
lao,29,2090,SSP1,4C,166489.9205
lbn,21,2090,SSP1,1C,143245.4724
lbn,21,2090,SSP1,2C,143245.4724
lbn,21,2090,SSP1,3C,143245.4724
lbn,21,2090,SSP1,4C,143245.4724
lbr,5,2090,SSP1,1C,319784.279
lbr,5,2090,SSP1,2C,319784.279
lbr,5,2090,SSP1,3C,319784.279
lbr,5,2090,SSP1,4C,319784.279
lby,3,2090,SSP1,1C,217515.4394
lby,3,2090,SSP1,2C,219162.154
lby,3,2090,SSP1,3C,221277.8149
lby,3,2090,SSP1,4C,223968.3132
lca,9,2090,SSP1,1C,5253.993847
lca,9,2090,SSP1,2C,5253.993847
lca,9,2090,SSP1,3C,5253.993847
lca,9,2090,SSP1,4C,5253.993847
lka,27,2090,SSP1,1C,429209.1881
lka,27,2090,SSP1,2C,429209.1881
lka,27,2090,SSP1,3C,429209.1881
lka,27,2090,SSP1,4C,429209.1881
lso,4,2090,SSP1,1C,65263.73057
lso,4,2090,SSP1,2C,65263.73057
lso,4,2090,SSP1,3C,65263.73057
lso,4,2090,SSP1,4C,65263.73057
ltu,12,2090,SSP1,1C,58987.84215
ltu,12,2090,SSP1,2C,58987.84215
ltu,12,2090,SSP1,3C,58987.84215
ltu,12,2090,SSP1,4C,58987.84215
lux,13,2090,SSP1,1C,85355.40468
lux,13,2090,SSP1,2C,85355.40468
lux,13,2090,SSP1,3C,85355.40468
lux,13,2090,SSP1,4C,85355.40468
lva,12,2090,SSP1,1C,48626.37207
lva,12,2090,SSP1,2C,48626.37207
lva,12,2090,SSP1,3C,48626.37207
lva,12,2090,SSP1,4C,48626.37207
mac,11,2090,SSP1,1C,21993.02601
mac,11,2090,SSP1,2C,21993.02601
mac,11,2090,SSP1,3C,21993.02601
mac,11,2090,SSP1,4C,21993.02601
mar,3,2090,SSP1,1C,668295.9042
mar,3,2090,SSP1,2C,668295.9042
mar,3,2090,SSP1,3C,668295.9042
mar,3,2090,SSP1,4C,668295.9042
mda,14,2090,SSP1,1C,16711.77411
mda,14,2090,SSP1,2C,16711.77411
mda,14,2090,SSP1,3C,16711.77411
mda,14,2090,SSP1,4C,16711.77411
mdg,2,2090,SSP1,1C,656320.5609
mdg,2,2090,SSP1,2C,671187.7895
mdg,2,2090,SSP1,3C,690019.6123
mdg,2,2090,SSP1,4C,714354.2404
mdv,27,2090,SSP1,1C,7706.125094
mdv,27,2090,SSP1,2C,7706.125094
mdv,27,2090,SSP1,3C,7706.125094
mdv,27,2090,SSP1,4C,7706.125094
mex,20,2090,SSP1,1C,4409380.322
mex,20,2090,SSP1,2C,4409380.322
mex,20,2090,SSP1,3C,4409380.322
mex,20,2090,SSP1,4C,4409380.322
mkd,15,2090,SSP1,1C,61054.40829
mkd,15,2090,SSP1,2C,61054.40829
mkd,15,2090,SSP1,3C,61054.40829
mkd,15,2090,SSP1,4C,61054.40829
mli,5,2090,SSP1,1C,861453.3451
mli,5,2090,SSP1,2C,889773.6055
mli,5,2090,SSP1,3C,924760.9097
mli,5,2090,SSP1,4C,965673.0774
mlt,12,2090,SSP1,1C,13521.02595
mlt,12,2090,SSP1,2C,13521.02595
mlt,12,2090,SSP1,3C,13521.02595
mlt,12,2090,SSP1,4C,13521.02595
mmr,29,2090,SSP1,1C,431572.9666
mmr,29,2090,SSP1,2C,447519.3993
mmr,29,2090,SSP1,3C,465508.5829
mmr,29,2090,SSP1,4C,486164.226
mne,15,2090,SSP1,1C,13829.10177
mne,15,2090,SSP1,2C,13829.10177
mne,15,2090,SSP1,3C,13829.10177
mne,15,2090,SSP1,4C,13829.10177
mng,10,2090,SSP1,1C,100108.4149
mng,10,2090,SSP1,2C,100108.4149
mng,10,2090,SSP1,3C,100108.4149
mng,10,2090,SSP1,4C,100108.4149
moz,4,2090,SSP1,1C,1235609.134
moz,4,2090,SSP1,2C,1270598.212
moz,4,2090,SSP1,3C,1313634.778
moz,4,2090,SSP1,4C,1363234.813
mrt,5,2090,SSP1,1C,127447.0838
mrt,5,2090,SSP1,2C,127447.0838
mrt,5,2090,SSP1,3C,127447.0838
mrt,5,2090,SSP1,4C,127447.0838
mus,2,2090,SSP1,1C,38800.68682
